FECHA; BCOLO CB Equity ; ELCONDOR CB Equity ; CONCONC CB Equity ; PFBCOLO CB Equity ; GRUPOSUR CB Equity ; PFGRUPSU CB Equity ; ISA CB Equity ; EXITO CB Equity ; NUTRESA CB Equity ; GRUPOARG CB Equity ; CEMARGOS CB Equity ; PFGRUPOA CB Equity ; PFCEMARG CB Equity ; ETB CB Equity ; PFAVH CB Equity ; CELSIA CB Equity ; BVC CB Equity ; ECOPETL CB Equity ; BOGOTA CB Equity ; GEB CB Equity ; PFDAVVND CB Equity ; CORFICOL CB Equity ; PFAVAL CB Equity ; PFCORCOL CB Equity ; PFCARPAK CB Equity ; MINEROS CB Equity ; CNEC CB Equity ; FABRI CB Equity ; AVAL CB Equity ; ENKA CB Equity ; VALSIME CB Equity ; CLH CB Equity 
7-ene-22; $ 34.200,00 ; $ 800,00 ; $ 285,00 ; $ 30.940,00 ; $ 29.120,00 ; $ 21.200,00 ; $ 21.700,00 ; $ 11.200,00 ; $ 30.020,00 ; $ 13.650,00 ; $ 6.200,00 ; $ 9.690,00 ; $ 4.065,00 ; $ 190,00 ; $ 42,51 ; $ 4.150,00 ; $ 9.990,00 ; $ 2.651,00 ; $ 72.400,00 ; $ 2.480,00 ; $ 31.060,00 ; $ 28.870,00 ; $ 1.044,00 ; $ 23.200,00 ; $ 5.916,62 ; $ 3.570,00 ; $ 10.170,00 ; $ 7,99 ; $ 1.030,00 ; $ 21,00 ; $ 5.510,18 ; $ 2.852,00 
11-ene-22; $ 34.800,00 ; $ 800,00 ; $ 290,00 ; $ 31.600,00 ; $ 30.420,00 ; $ 21.460,00 ; $ 22.400,00 ; $ 11.200,00 ; $ 30.100,00 ; $ 13.850,00 ; $ 6.310,00 ; $ 9.990,00 ; $ 4.090,00 ; $ 190,00 ; $ 42,51 ; $ 4.150,00 ; $ 9.920,00 ; $ 2.761,00 ; $ 74.000,00 ; $ 2.508,00 ; $ 31.500,00 ; $ 28.600,00 ; $ 1.044,00 ; $ 23.000,00 ; $ 5.916,62 ; $ 3.600,00 ; $ 10.100,00 ; $ 8,08 ; $ 1.060,00 ; $ 21,00 ; $ 5.510,18 ; $ 2.880,00 
12-ene-22; $ 35.380,00 ; $ 805,00 ; $ 291,00 ; $ 32.650,00 ; $ 31.000,00 ; $ 22.800,00 ; $ 22.800,00 ; $ 11.450,00 ; $ 30.000,00 ; $ 14.400,00 ; $ 6.310,00 ; $ 10.780,00 ; $ 4.333,00 ; $ 188,00 ; $ 42,51 ; $ 4.220,00 ; $ 10.100,00 ; $ 2.790,00 ; $ 71.400,00 ; $ 2.580,00 ; $ 32.130,00 ; $ 29.080,00 ; $ 1.059,00 ; $ 22.900,00 ; $ 5.916,62 ; $ 3.600,00 ; $ 10.140,00 ; $ 8,08 ; $ 1.100,00 ; $ 21,00 ; $ 5.510,18 ; $ 2.900,00 
13-ene-22; $ 37.600,00 ; $ 827,00 ; $ 294,00 ; $ 33.480,00 ; $ 30.220,00 ; $ 23.870,00 ; $ 23.100,00 ; $ 11.300,00 ; $ 29.020,00 ; $ 14.950,00 ; $ 6.290,00 ; $ 11.360,00 ; $ 4.351,00 ; $ 188,00 ; $ 42,51 ; $ 4.270,00 ; $ 10.000,00 ; $ 2.798,00 ; $ 71.410,00 ; $ 2.527,00 ; $ 32.310,00 ; $ 28.830,00 ; $ 1.083,00 ; $ 22.860,00 ; $ 5.916,62 ; $ 3.605,00 ; $ 9.990,00 ; $ 8,16 ; $ 1.090,00 ; $ 21,00 ; $ 5.510,18 ; $ 3.060,00 
14-ene-22; $ 36.480,00 ; $ 815,00 ; $ 294,00 ; $ 33.200,00 ; $ 27.250,00 ; $ 22.700,00 ; $ 22.860,00 ; $ 11.300,00 ; $ 27.000,00 ; $ 14.220,00 ; $ 6.170,00 ; $ 11.000,00 ; $ 4.550,00 ; $ 188,00 ; $ 42,51 ; $ 4.153,00 ; $ 10.000,00 ; $ 2.801,00 ; $ 70.780,00 ; $ 2.475,00 ; $ 31.900,00 ; $ 28.630,00 ; $ 1.055,00 ; $ 23.000,00 ; $ 5.916,62 ; $ 3.605,00 ; $ 10.070,00 ; $ 8,21 ; $ 1.058,00 ; $ 21,00 ; $ 5.510,18 ; $ 3.017,00 
17-ene-22; $ 38.310,00 ; $ 889,00 ; $ 299,90 ; $ 35.000,00 ; $ 27.250,00 ; $ 26.430,00 ; $ 23.950,00 ; $ 11.600,00 ; $ 33.600,00 ; $ 15.600,00 ; $ 6.450,00 ; $ 12.080,00 ; $ 4.790,00 ; $ 186,00 ; $ 42,51 ; $ 4.430,00 ; $ 10.370,00 ; $ 2.910,00 ; $ 71.610,00 ; $ 2.608,00 ; $ 33.300,00 ; $ 29.500,00 ; $ 1.115,00 ; $ 24.390,00 ; $ 5.916,62 ; $ 3.700,00 ; $ 10.180,00 ; $ 8,65 ; $ 1.110,00 ; $ 21,00 ; $ 5.510,18 ; $ 3.119,00 
18-ene-22; $ 42.050,00 ; $ 871,00 ; $ 307,00 ; $ 36.000,00 ; $ 27.250,00 ; $ 27.430,00 ; $ 24.990,00 ; $ 12.020,00 ; $ 33.600,00 ; $ 16.510,00 ; $ 6.740,00 ; $ 13.200,00 ; $ 4.965,00 ; $ 190,00 ; $ 42,51 ; $ 4.790,00 ; $ 11.000,00 ; $ 3.010,00 ; $ 76.800,00 ; $ 2.699,00 ; $ 34.000,00 ; $ 30.090,00 ; $ 1.142,00 ; $ 25.000,00 ; $ 5.916,62 ; $ 3.798,00 ; $ 10.400,00 ; $ 8,91 ; $ 1.156,00 ; $ 22,60 ; $ 5.510,18 ; $ 3.220,00 
19-ene-22; $ 42.200,00 ; $ 846,90 ; $ 311,80 ; $ 36.180,00 ; $ 27.250,00 ; $ 27.350,00 ; $ 25.100,00 ; $ 12.000,00 ; $ 33.600,00 ; $ 16.200,00 ; $ 6.750,00 ; $ 12.910,00 ; $ 4.970,00 ; $ 186,10 ; $ 42,51 ; $ 4.798,00 ; $ 11.000,00 ; $ 2.990,00 ; $ 75.500,00 ; $ 2.690,00 ; $ 33.550,00 ; $ 30.200,00 ; $ 1.144,00 ; $ 24.980,00 ; $ 5.916,62 ; $ 3.860,00 ; $ 10.320,00 ; $ 8,91 ; $ 1.149,00 ; $ 24,85 ; $ 5.510,18 ; $ 3.220,00 
20-ene-22; $ 40.300,00 ; $ 830,00 ; $ 305,70 ; $ 34.900,00 ; $ 27.250,00 ; $ 27.000,00 ; $ 24.900,00 ; $ 11.600,00 ; $ 33.600,00 ; $ 16.350,00 ; $ 6.580,00 ; $ 12.500,00 ; $ 4.825,00 ; $ 190,00 ; $ 42,51 ; $ 4.695,00 ; $ 11.000,00 ; $ 2.906,00 ; $ 75.500,00 ; $ 2.607,00 ; $ 32.500,00 ; $ 29.760,00 ; $ 1.130,00 ; $ 24.800,00 ; $ 5.916,62 ; $ 3.850,00 ; $ 10.200,00 ; $ 9,12 ; $ 1.130,00 ; $ 24,80 ; $ 5.510,18 ; $ 3.190,00 
21-ene-22; $ 40.300,00 ; $ 830,00 ; $ 305,70 ; $ 34.900,00 ; $ 27.250,00 ; $ 27.000,00 ; $ 24.900,00 ; $ 11.600,00 ; $ 33.600,00 ; $ 16.350,00 ; $ 6.580,00 ; $ 12.500,00 ; $ 4.825,00 ; $ 190,00 ; $ 42,51 ; $ 4.695,00 ; $ 11.000,00 ; $ 2.906,00 ; $ 75.500,00 ; $ 2.607,00 ; $ 32.500,00 ; $ 29.760,00 ; $ 1.130,00 ; $ 24.800,00 ; $ 5.916,62 ; $ 3.850,00 ; $ 10.200,00 ; $ 9,12 ; $ 1.130,00 ; $ 24,80 ; $ 5.510,18 ; $ 3.190,00 
24-ene-22; $ 40.000,00 ; $ 825,00 ; $ 303,00 ; $ 34.450,00 ; $ 27.250,00 ; $ 27.000,00 ; $ 24.200,00 ; $ 11.800,00 ; $ 33.600,00 ; $ 15.790,00 ; $ 6.445,00 ; $ 11.950,00 ; $ 4.672,00 ; $ 187,00 ; $ 42,51 ; $ 4.469,00 ; $ 10.780,00 ; $ 2.824,00 ; $ 76.100,00 ; $ 2.605,00 ; $ 32.300,00 ; $ 29.950,00 ; $ 1.105,00 ; $ 24.750,00 ; $ 5.916,62 ; $ 3.785,00 ; $ 10.040,00 ; $ 9,08 ; $ 1.078,00 ; $ 27,28 ; $ 5.510,18 ; $ 3.200,00 
25-ene-22; $ 39.800,00 ; $ 825,00 ; $ 303,00 ; $ 34.590,00 ; $ 27.250,00 ; $ 27.100,00 ; $ 23.800,00 ; $ 11.900,00 ; $ 33.600,00 ; $ 15.620,00 ; $ 6.445,00 ; $ 11.950,00 ; $ 4.700,00 ; $ 187,00 ; $ 42,51 ; $ 4.439,00 ; $ 10.740,00 ; $ 2.895,00 ; $ 76.780,00 ; $ 2.639,00 ; $ 32.470,00 ; $ 30.180,00 ; $ 1.100,00 ; $ 24.750,00 ; $ 5.916,62 ; $ 3.790,00 ; $ 10.040,00 ; $ 9,23 ; $ 1.082,00 ; $ 26,20 ; $ 5.510,18 ; $ 3.200,00 
26-ene-22; $ 39.000,00 ; $ 840,00 ; $ 315,00 ; $ 34.380,00 ; $ 27.250,00 ; $ 27.610,00 ; $ 23.810,00 ; $ 11.800,00 ; $ 33.600,00 ; $ 15.590,00 ; $ 6.335,00 ; $ 11.950,00 ; $ 4.682,00 ; $ 187,00 ; $ 42,51 ; $ 4.366,00 ; $ 10.960,00 ; $ 2.891,00 ; $ 75.030,00 ; $ 2.650,00 ; $ 32.400,00 ; $ 30.000,00 ; $ 1.115,00 ; $ 24.650,00 ; $ 5.916,62 ; $ 3.775,00 ; $ 9.910,00 ; $ 9,26 ; $ 1.119,00 ; $ 27,20 ; $ 5.510,18 ; $ 3.200,00 
27-ene-22; $ 39.100,00 ; $ 825,10 ; $ 315,00 ; $ 34.200,00 ; $ 27.250,00 ; $ 27.880,00 ; $ 23.640,00 ; $ 11.720,00 ; $ 33.600,00 ; $ 15.640,00 ; $ 6.325,00 ; $ 11.810,00 ; $ 4.620,00 ; $ 189,90 ; $ 42,51 ; $ 4.322,00 ; $ 11.000,00 ; $ 2.905,00 ; $ 75.500,00 ; $ 2.650,00 ; $ 32.310,00 ; $ 29.800,00 ; $ 1.113,00 ; $ 24.680,00 ; $ 5.916,62 ; $ 3.790,00 ; $ 10.000,00 ; $ 9,27 ; $ 1.119,00 ; $ 27,24 ; $ 5.510,18 ; $ 3.250,00 
28-ene-22; $ 39.610,00 ; $ 830,00 ; $ 350,00 ; $ 35.200,00 ; $ 27.250,00 ; $ 28.110,00 ; $ 23.600,00 ; $ 11.930,00 ; $ 33.600,00 ; $ 15.900,00 ; $ 6.360,00 ; $ 11.840,00 ; $ 4.600,00 ; $ 190,00 ; $ 42,51 ; $ 4.360,00 ; $ 10.890,00 ; $ 2.886,00 ; $ 75.500,00 ; $ 2.650,00 ; $ 32.690,00 ; $ 29.700,00 ; $ 1.110,00 ; $ 24.260,00 ; $ 5.916,62 ; $ 3.760,00 ; $ 9.925,00 ; $ 9,50 ; $ 1.119,00 ; $ 27,18 ; $ 5.510,18 ; $ 3.220,00 
31-ene-22; $ 39.500,00 ; $ 816,00 ; $ 355,00 ; $ 35.240,00 ; $ 27.250,00 ; $ 28.740,00 ; $ 23.600,00 ; $ 11.950,00 ; $ 33.600,00 ; $ 16.140,00 ; $ 6.480,00 ; $ 11.800,00 ; $ 4.602,00 ; $ 189,90 ; $ 42,51 ; $ 4.387,00 ; $ 10.930,00 ; $ 2.905,00 ; $ 76.800,00 ; $ 2.620,00 ; $ 33.300,00 ; $ 29.770,00 ; $ 1.127,00 ; $ 24.300,00 ; $ 6.444,77 ; $ 3.750,00 ; $ 10.360,00 ; $ 9,67 ; $ 1.124,00 ; $ 27,18 ; $ 5.510,18 ; $ 3.200,00 
1-feb-22; $ 39.010,00 ; $ 816,00 ; $ 346,00 ; $ 34.670,00 ; $ 36.420,00 ; $ 27.400,00 ; $ 22.920,00 ; $ 11.800,00 ; $ 40.680,00 ; $ 15.510,00 ; $ 6.270,00 ; $ 11.500,00 ; $ 4.551,00 ; $ 187,00 ; $ 42,51 ; $ 4.305,00 ; $ 10.930,00 ; $ 2.882,00 ; $ 77.600,00 ; $ 2.590,00 ; $ 32.540,00 ; $ 29.420,00 ; $ 1.104,00 ; $ 24.000,00 ; $ 6.444,77 ; $ 3.725,00 ; $ 10.180,00 ; $ 9,81 ; $ 1.145,00 ; $ 27,19 ; $ 5.510,18 ; $ 3.170,00 
2-feb-22; $ 39.200,00 ; $ 816,00 ; $ 345,00 ; $ 34.940,00 ; $ 36.390,00 ; $ 26.580,00 ; $ 22.410,00 ; $ 11.680,00 ; $ 40.400,00 ; $ 15.300,00 ; $ 6.400,00 ; $ 11.030,00 ; $ 4.500,00 ; $ 186,00 ; $ 42,51 ; $ 4.252,00 ; $ 10.850,00 ; $ 2.889,00 ; $ 75.030,00 ; $ 2.557,00 ; $ 32.000,00 ; $ 29.110,00 ; $ 1.095,00 ; $ 24.170,00 ; $ 6.444,77 ; $ 3.675,00 ; $ 10.180,00 ; $ 9,50 ; $ 1.100,00 ; $ 26,21 ; $ 5.510,18 ; $ 3.170,00 
3-feb-22; $ 39.000,00 ; $ 816,00 ; $ 335,00 ; $ 34.960,00 ; $ 35.360,00 ; $ 25.700,00 ; $ 22.070,00 ; $ 11.650,00 ; $ 40.740,00 ; $ 14.960,00 ; $ 6.340,00 ; $ 10.750,00 ; $ 4.431,00 ; $ 186,00 ; $ 42,51 ; $ 4.290,00 ; $ 10.590,00 ; $ 2.838,00 ; $ 75.700,00 ; $ 2.530,00 ; $ 31.820,00 ; $ 29.500,00 ; $ 1.100,00 ; $ 23.600,00 ; $ 6.444,77 ; $ 3.727,00 ; $ 10.130,00 ; $ 9,53 ; $ 1.100,00 ; $ 26,80 ; $ 5.510,18 ; $ 3.219,00 
4-feb-22; $ 38.990,00 ; $ 816,00 ; $ 335,00 ; $ 34.710,00 ; $ 36.770,00 ; $ 25.300,00 ; $ 22.550,00 ; $ 11.690,00 ; $ 40.860,00 ; $ 14.430,00 ; $ 6.300,00 ; $ 10.540,00 ; $ 4.340,00 ; $ 183,10 ; $ 42,51 ; $ 4.260,00 ; $ 10.560,00 ; $ 2.901,00 ; $ 76.980,00 ; $ 2.580,00 ; $ 31.750,00 ; $ 29.320,00 ; $ 1.097,00 ; $ 23.410,00 ; $ 6.444,77 ; $ 3.700,00 ; $ 10.050,00 ; $ 9,59 ; $ 1.100,00 ; $ 26,20 ; $ 4.493,73 ; $ 3.130,00 
7-feb-22; $ 38.900,00 ; $ 800,00 ; $ 330,00 ; $ 35.500,00 ; $ 37.200,00 ; $ 25.800,00 ; $ 22.750,00 ; $ 11.690,00 ; $ 40.690,00 ; $ 14.230,00 ; $ 6.315,00 ; $ 10.760,00 ; $ 4.306,00 ; $ 183,10 ; $ 42,51 ; $ 4.320,00 ; $ 10.650,00 ; $ 2.934,00 ; $ 76.030,00 ; $ 2.580,00 ; $ 31.990,00 ; $ 29.400,00 ; $ 1.092,00 ; $ 23.500,00 ; $ 6.444,77 ; $ 3.709,00 ; $ 10.040,00 ; $ 9,99 ; $ 1.100,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.130,00 
8-feb-22; $ 38.900,00 ; $ 800,00 ; $ 330,00 ; $ 35.500,00 ; $ 37.200,00 ; $ 25.800,00 ; $ 22.750,00 ; $ 11.690,00 ; $ 40.690,00 ; $ 14.230,00 ; $ 6.315,00 ; $ 10.760,00 ; $ 4.306,00 ; $ 183,10 ; $ 42,51 ; $ 4.320,00 ; $ 10.650,00 ; $ 2.934,00 ; $ 76.030,00 ; $ 2.580,00 ; $ 31.990,00 ; $ 29.400,00 ; $ 1.092,00 ; $ 23.500,00 ; $ 6.444,77 ; $ 3.709,00 ; $ 10.040,00 ; $ 9,99 ; $ 1.100,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.130,00 
8-feb-22;;;;;;;;;;;;;;;; NaN ;;;;;;;;; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ;
9-feb-22; $ 37.970,00 ; $ 800,00 ; $ 321,10 ; $ 34.670,00 ; $ 36.800,00 ; $ 24.800,00 ; $ 22.150,00 ; $ 11.690,00 ; $ 40.750,00 ; $ 13.910,00 ; $ 6.255,00 ; $ 10.630,00 ; $ 4.250,00 ; $ 187,40 ; $ 42,51 ; $ 4.277,00 ; $ 10.700,00 ; $ 2.899,00 ; $ 76.260,00 ; $ 2.550,00 ; $ 31.530,00 ; $ 29.250,00 ; $ 1.086,00 ; $ 23.500,00 ; $ 6.444,77 ; $ 3.610,00 ; $ 10.050,00 ; $ 10,00 ; $ 1.100,00 ; $ 26,05 ; $ 4.479,92 ; $ 3.340,00 
10-feb-22; $ 36.380,00 ; $ 800,00 ; $ 311,00 ; $ 33.800,00 ; $ 36.690,00 ; $ 23.710,00 ; $ 21.400,00 ; $ 11.690,00 ; $ 40.610,00 ; $ 13.330,00 ; $ 6.165,00 ; $ 10.170,00 ; $ 4.240,00 ; $ 187,40 ; $ 42,51 ; $ 4.250,00 ; $ 10.160,00 ; $ 2.850,00 ; $ 76.000,00 ; $ 2.507,00 ; $ 31.400,00 ; $ 28.850,00 ; $ 1.080,00 ; $ 22.820,00 ; $ 6.444,77 ; $ 3.540,00 ; $ 9.820,00 ; $ 10,00 ; $ 1.100,00 ; $ 25,80 ; $ 4.479,92 ; $ 3.165,00 
11-feb-22; $ 36.700,00 ; $ 800,00 ; $ 310,00 ; $ 33.200,00 ; $ 36.620,00 ; $ 23.520,00 ; $ 22.700,00 ; $ 11.690,00 ; $ 40.680,00 ; $ 13.690,00 ; $ 6.200,00 ; $ 10.000,00 ; $ 4.205,00 ; $ 187,40 ; $ 42,51 ; $ 4.272,00 ; $ 10.200,00 ; $ 2.972,00 ; $ 76.000,00 ; $ 2.526,00 ; $ 31.730,00 ; $ 29.000,00 ; $ 1.078,00 ; $ 22.850,00 ; $ 6.444,77 ; $ 3.570,00 ; $ 10.060,00 ; $ 10,00 ; $ 1.100,00 ; $ 27,00 ; $ 4.479,92 ; $ 3.110,00 
14-feb-22; $ 37.500,00 ; $ 800,00 ; $ 313,00 ; $ 33.330,00 ; $ 35.900,00 ; $ 22.800,00 ; $ 22.100,00 ; $ 11.570,00 ; $ 40.700,00 ; $ 13.350,00 ; $ 6.155,00 ; $ 9.800,00 ; $ 4.200,00 ; $ 188,00 ; $ 42,51 ; $ 4.220,00 ; $ 10.050,00 ; $ 2.946,00 ; $ 75.030,00 ; $ 2.490,00 ; $ 31.760,00 ; $ 28.730,00 ; $ 1.060,00 ; $ 22.800,00 ; $ 6.444,77 ; $ 3.500,00 ; $ 9.895,00 ; $ 10,00 ; $ 1.100,00 ; $ 27,13 ; $ 4.479,92 ; $ 3.080,00 
15-feb-22; $ 37.990,00 ; $ 800,00 ; $ 315,00 ; $ 33.690,00 ; $ 36.180,00 ; $ 22.800,00 ; $ 22.800,00 ; $ 11.220,00 ; $ 40.520,00 ; $ 13.250,00 ; $ 6.060,00 ; $ 9.805,00 ; $ 4.200,00 ; $ 180,60 ; $ 42,51 ; $ 4.206,00 ; $ 10.270,00 ; $ 2.918,00 ; $ 74.970,00 ; $ 2.488,00 ; $ 31.890,00 ; $ 28.420,00 ; $ 1.071,00 ; $ 22.600,00 ; $ 6.444,77 ; $ 3.500,00 ; $ 9.840,00 ; $ 9,99 ; $ 1.080,00 ; $ 27,13 ; $ 4.479,92 ; $ 3.080,00 
16-feb-22; $ 38.120,00 ; $ 800,00 ; $ 318,70 ; $ 34.290,00 ; $ 36.500,00 ; $ 22.600,00 ; $ 23.040,00 ; $ 11.480,00 ; $ 40.620,00 ; $ 13.220,00 ; $ 6.240,00 ; $ 9.800,00 ; $ 4.292,00 ; $ 184,50 ; $ 42,51 ; $ 4.200,00 ; $ 10.300,00 ; $ 3.017,00 ; $ 74.500,00 ; $ 2.485,00 ; $ 31.530,00 ; $ 28.110,00 ; $ 1.093,00 ; $ 22.620,00 ; $ 6.444,77 ; $ 3.520,00 ; $ 10.050,00 ; $ 10,00 ; $ 1.096,00 ; $ 26,10 ; $ 4.479,92 ; $ 3.080,00 
17-feb-22; $ 37.920,00 ; $ 800,00 ; $ 321,00 ; $ 33.960,00 ; $ 36.470,00 ; $ 22.700,00 ; $ 23.280,00 ; $ 11.400,00 ; $ 40.570,00 ; $ 13.550,00 ; $ 6.355,00 ; $ 9.950,00 ; $ 4.286,00 ; $ 184,00 ; $ 42,51 ; $ 4.236,00 ; $ 10.390,00 ; $ 3.015,00 ; $ 75.800,00 ; $ 2.474,00 ; $ 30.930,00 ; $ 28.470,00 ; $ 1.084,00 ; $ 22.600,00 ; $ 6.444,77 ; $ 3.500,00 ; $ 10.020,00 ; $ 9,92 ; $ 1.100,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.100,00 
18-feb-22; $ 37.060,00 ; $ 800,00 ; $ 335,00 ; $ 33.650,00 ; $ 35.800,00 ; $ 22.400,00 ; $ 23.200,00 ; $ 12.000,00 ; $ 40.530,00 ; $ 13.480,00 ; $ 6.380,00 ; $ 9.710,00 ; $ 4.240,00 ; $ 182,00 ; $ 42,51 ; $ 4.211,00 ; $ 10.390,00 ; $ 2.997,00 ; $ 75.560,00 ; $ 2.488,00 ; $ 31.490,00 ; $ 28.160,00 ; $ 1.084,00 ; $ 22.670,00 ; $ 6.444,77 ; $ 3.550,00 ; $ 10.050,00 ; $ 9,41 ; $ 1.050,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.020,00 
21-feb-22; $ 37.290,00 ; $ 750,00 ; $ 315,20 ; $ 33.580,00 ; $ 35.800,00 ; $ 22.800,00 ; $ 23.450,00 ; $ 11.970,00 ; $ 40.610,00 ; $ 13.130,00 ; $ 6.350,00 ; $ 9.710,00 ; $ 4.250,00 ; $ 182,00 ; $ 42,51 ; $ 4.189,00 ; $ 10.080,00 ; $ 3.009,00 ; $ 74.970,00 ; $ 2.482,00 ; $ 31.390,00 ; $ 28.230,00 ; $ 1.081,00 ; $ 22.670,00 ; $ 6.444,77 ; $ 3.581,00 ; $ 9.920,00 ; $ 9,52 ; $ 1.083,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.050,00 
22-feb-22; $ 36.900,00 ; $ 750,00 ; $ 328,00 ; $ 33.700,00 ; $ 35.800,00 ; $ 22.940,00 ; $ 23.330,00 ; $ 14.450,00 ; $ 40.800,00 ; $ 13.400,00 ; $ 6.230,00 ; $ 9.740,00 ; $ 4.250,00 ; $ 182,00 ; $ 42,51 ; $ 4.180,00 ; $ 10.250,00 ; $ 3.025,00 ; $ 73.070,00 ; $ 2.458,00 ; $ 30.660,00 ; $ 28.240,00 ; $ 1.073,00 ; $ 22.650,00 ; $ 6.444,77 ; $ 3.561,00 ; $ 9.905,00 ; $ 9,52 ; $ 1.080,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.050,00 
23-feb-22; $ 38.570,00 ; $ 750,00 ; $ 330,00 ; $ 34.500,00 ; $ 36.000,00 ; $ 23.100,00 ; $ 23.600,00 ; $ 14.500,00 ; $ 40.800,00 ; $ 13.100,00 ; $ 6.275,00 ; $ 9.700,00 ; $ 4.230,00 ; $ 182,00 ; $ 42,51 ; $ 4.160,00 ; $ 10.400,00 ; $ 3.054,00 ; $ 74.450,00 ; $ 2.471,00 ; $ 31.790,00 ; $ 28.190,00 ; $ 1.068,00 ; $ 22.650,00 ; $ 6.444,77 ; $ 3.615,00 ; $ 9.850,00 ; $ 9,90 ; $ 1.059,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.050,00 
24-feb-22; $ 38.990,00 ; $ 750,00 ; $ 325,00 ; $ 34.180,00 ; $ 36.280,00 ; $ 23.000,00 ; $ 24.000,00 ; $ 14.480,00 ; $ 40.790,00 ; $ 13.320,00 ; $ 6.150,00 ; $ 9.500,00 ; $ 4.151,00 ; $ 182,00 ; $ 42,51 ; $ 4.140,00 ; $ 10.200,00 ; $ 3.056,00 ; $ 73.500,00 ; $ 2.430,00 ; $ 31.980,00 ; $ 27.700,00 ; $ 1.069,00 ; $ 22.690,00 ; $ 6.444,77 ; $ 3.620,00 ; $ 9.900,00 ; $ 9,20 ; $ 1.059,00 ; $ 26,20 ; $ 4.479,92 ; $ 2.935,00 
25-feb-22; $ 39.240,00 ; $ 775,00 ; $ 328,00 ; $ 34.600,00 ; $ 35.500,00 ; $ 22.600,00 ; $ 24.400,00 ; $ 15.230,00 ; $ 40.200,00 ; $ 13.460,00 ; $ 6.125,00 ; $ 9.655,00 ; $ 4.200,00 ; $ 182,00 ; $ 42,51 ; $ 4.200,00 ; $ 10.010,00 ; $ 3.064,00 ; $ 73.700,00 ; $ 2.441,00 ; $ 31.900,00 ; $ 27.700,00 ; $ 1.075,00 ; $ 22.900,00 ; $ 6.444,77 ; $ 3.650,00 ; $ 9.865,00 ; $ 9,88 ; $ 1.063,00 ; $ 26,20 ; $ 4.479,92 ; $ 3.000,00 
28-feb-22; $ 39.040,00 ; $ 750,30 ; $ 327,00 ; $ 34.800,00 ; $ 31.950,00 ; $ 23.050,00 ; $ 24.300,00 ; $ 15.100,00 ; $ 44.220,00 ; $ 12.900,00 ; $ 6.070,00 ; $ 9.690,00 ; $ 4.199,00 ; $ 180,00 ; $ 42,51 ; $ 4.180,00 ; $ 10.000,00 ; $ 3.263,00 ; $ 72.190,00 ; $ 2.450,00 ; $ 32.000,00 ; $ 27.700,00 ; $ 1.060,00 ; $ 22.810,00 ; $ 6.406,32 ; $ 3.620,00 ; $ 9.835,00 ; $ 9,88 ; $ 1.065,00 ; $ 26,20 ; $ 4.479,92 ; $ 2.900,00 
1-mar-22; $ 39.890,00 ; $ 750,30 ; $ 320,00 ; $ 35.950,00 ; $ 31.950,00 ; $ 23.000,00 ; $ 23.980,00 ; $ 15.250,00 ; $ 44.220,00 ; $ 13.350,00 ; $ 6.175,00 ; $ 9.710,00 ; $ 4.275,00 ; $ 182,30 ; $ 42,51 ; $ 4.166,00 ; $ 10.000,00 ; $ 3.239,00 ; $ 71.900,00 ; $ 2.455,00 ; $ 32.000,00 ; $ 27.800,00 ; $ 1.060,00 ; $ 22.800,00 ; $ 6.406,32 ; $ 3.580,00 ; $ 10.000,00 ; $ 9,88 ; $ 1.052,00 ; $ 26,20 ; $ 4.479,92 ; $ 2.900,00 
2-mar-22; $ 39.850,00 ; $ 750,30 ; $ 323,00 ; $ 36.000,00 ; $ 31.950,00 ; $ 22.500,00 ; $ 23.800,00 ; $ 15.480,00 ; $ 44.220,00 ; $ 13.300,00 ; $ 6.185,00 ; $ 9.650,00 ; $ 4.200,00 ; $ 182,30 ; $ 42,51 ; $ 4.152,00 ; $ 9.950,00 ; $ 3.176,00 ; $ 71.890,00 ; $ 2.440,00 ; $ 32.090,00 ; $ 27.500,00 ; $ 1.065,00 ; $ 22.800,00 ; $ 6.406,32 ; $ 3.520,00 ; $ 10.050,00 ; $ 9,00 ; $ 1.052,00 ; $ 26,20 ; $ 4.479,92 ; $ 2.900,00 
3-mar-22; $ 39.990,00 ; $ 790,00 ; $ 317,00 ; $ 35.880,00 ; $ 31.950,00 ; $ 22.700,00 ; $ 23.770,00 ; $ 15.170,00 ; $ 44.220,00 ; $ 13.300,00 ; $ 6.145,00 ; $ 9.610,00 ; $ 4.170,00 ; $ 192,00 ; $ 42,51 ; $ 4.150,00 ; $ 9.710,00 ; $ 3.204,00 ; $ 72.950,00 ; $ 2.478,00 ; $ 32.200,00 ; $ 27.400,00 ; $ 1.081,00 ; $ 22.800,00 ; $ 6.406,32 ; $ 3.520,00 ; $ 9.990,00 ; $ 9,70 ; $ 1.090,00 ; $ 26,20 ; $ 4.479,92 ; $ 2.950,00 
